word,coordinations
hawaiian,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 "
potassium,"53.79391,-1.75206 53.79391,-1.75206 "
humus,"50.83333,0.13333 "
paneer,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 53.79648,-1.54785 54.97328,-1.61396 "
fisha,"51.48,-3.18 51.48,-3.18 "
muscl,"52.40656,-1.51217 52.48142,-1.89983 53.00415,-2.18538 "
pounder,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.99620,-7.30237 52.20765,0.13200 52.20765,0.13200 52.63220,1.28925 "
properly,"54.90465,-1.38222 53.79391,-1.75206 53.48095,-2.23743 "
atlantic,"53.7446,-0.33525 54.90465,-1.38222 54.97328,-1.61396 53.79391,-1.75206 51.48,-3.18 57.47908,-4.22398 54.58333,-5.93333 "
fishy,"53.48095,-2.23743 53.48095,-2.23743 50.15201,-5.06654 "
delta,"52.48142,-1.89983 "
upright,"52.9536,-1.15047 53.41058,-2.97794 52.20765,0.13200 52.20765,0.13200 52.63220,1.28925 "
coldest,"53.7446,-0.33525 "
line,"53.7446,-0.33525 53.38297,-1.4659 54.97328,-1.61396 53.48095,-2.23743 55.95206,-3.19648 50.15201,-5.06654 "
delighted,"54.58333,-5.93333 "
junior,"53.79648,-1.54785 "
chrry,"54.97328,-1.61396 "
info,"54.97328,-1.61396 54.97328,-1.61396 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 54.66411,-2.75257 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 54.58333,-5.93333 "
prev,"53.38297,-1.4659 54.58333,-5.93333 "
mauldeth,"53.48095,-2.23743 "
seton,"55.95206,-3.19648 "
consist,"52.6386,-1.13169 54.77560,-1.58374 54.97328,-1.61396 55.45862,-4.62849 "
reload,"50.83333,0.13333 "
apricot,"51.51279,-0.09184 54.89228,-2.93206 "
rubican,"53.79391,-1.75206 "
peppermint,"53.00415,-2.18538 56.46913,-2.97489 55.95206,-3.19648 55.95206,-3.19648 "
fitter,"54.97328,-1.61396 "
cip,"51.48,-3.18 51.48,-3.18 "
those,"53.79648,-1.54785 53.79391,-1.75206 53.79391,-1.75206 51.48,-3.18 50.15201,-5.06654 "
mature,"52.9536,-1.15047 52.9536,-1.15047 54.97328,-1.61396 53.41058,-2.97794 "
mushy,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 52.63220,1.28925 "
jumbo,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.66411,-2.75257 54.66411,-2.75257 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 "
fried,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 51.62125,-3.94490 50.37771,-4.14082 50.37771,-4.14082 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 "
rowland,"53.79648,-1.54785 "
called,"51.51279,-0.09184 54.89228,-2.93206 51.48,-3.18 "
fryar,"54.58333,-5.93333 "
northern,"54.58333,-5.93333 "
nachos,"53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 "
sometimes,"54.89228,-2.93206 "
ordered,"52.6386,-1.13169 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 53.79391,-1.75206 53.00415,-2.18538 53.48095,-2.23743 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.15201,-5.06654 50.83333,0.13333 "
acidity,"51.51279,-0.09184 53.79648,-1.54785 "
defined,"51.51279,-0.09184 "
stripped,"52.9536,-1.15047 "
raspberryade,"54.97328,-1.61396 "
specified,"55.95206,-3.19648 "
strand,"55.07216,-3.60218 54.58333,-5.93333 "
doesn,"55.07216,-3.60218 "
cury,"53.38297,-1.4659 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 "
char,"52.9536,-1.15047 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 "
single,"52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 55.45862,-4.62849 50.15201,-5.06654 "
sharing,"53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 53.00415,-2.18538 "
chat,"54.97328,-1.61396 "
guarante,"52.40656,-1.51217 "
cafe,"53.79648,-1.54785 54.66411,-2.75257 55.95206,-3.19648 55.07216,-3.60218 55.07216,-3.60218 "
graham,"53.7446,-0.33525 "
vimto,"52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 56.46913,-2.97489 53.41058,-2.97794 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 "
kidney,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 53.38297,-1.4659 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 52.40656,-1.51217 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 52.48142,-1.89983 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 51.45523,-2.59665 51.45523,-2.59665 54.32822,-2.74565 54.66411,-2.75257 54.89228,-2.93206 54.89228,-2.93206 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 50.71936,-3.53271 50.71936,-3.53271 51.62125,-3.94490 51.62125,-3.94490 50.37771,-4.14082 50.15201,-5.06654 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 50.83333,0.13333 52.05834,1.15472 52.05834,1.15472 52.63220,1.28925 52.63220,1.28925 "
stripper,"52.48142,-1.89983 "
talisker,"55.95206,-3.19648 55.95206,-3.19648 "
lemon,"51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.90465,-1.38222 54.90465,-1.38222 53.79648,-1.54785 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.37771,-4.14082 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 "
peach,"51.51279,-0.09184 55.95206,-3.19648 50.37771,-4.14082 50.15201,-5.06654 "
towngate,"53.79391,-1.75206 "
chloey,"50.71936,-3.53271 "
peace,"50.37771,-4.14082 "
nan,"52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.97328,-1.61396 53.79391,-1.75206 53.00415,-2.18538 53.48095,-2.23743 56.46913,-2.97489 55.95206,-3.19648 57.47908,-4.22398 55.45862,-4.62849 "
bubblegum,"53.79648,-1.54785 53.00415,-2.18538 54.58333,-5.93333 "
exud,"51.51279,-0.09184 "
club,"53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 55.95206,-3.19648 "
arabica,"55.95206,-3.19648 "
definitely,"52.40656,-1.51217 53.79648,-1.54785 54.77560,-1.58374 50.71936,-3.53271 55.86515,-4.25763 "
functionality,"54.97328,-1.61396 "
swirl,"54.97328,-1.61396 "
mayonnaise,"51.51279,-0.09184 51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.77560,-1.58374 54.77560,-1.58374 54.77560,-1.58374 54.97328,-1.61396 53.79391,-1.75206 52.48142,-1.89983 57.14369,-2.09814 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.45523,-2.59665 54.89228,-2.93206 54.89228,-2.93206 54.89228,-2.93206 56.46913,-2.97489 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 55.07216,-3.60218 55.07216,-3.60218 55.07216,-3.60218 57.47908,-4.22398 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 50.83333,0.13333 52.05834,1.15472 52.63220,1.28925 "
mascarpone,"55.07216,-3.60218 "
mock,"57.14369,-2.09814 57.14369,-2.09814 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 56.46913,-2.97489 "
nice,"54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 52.48142,-1.89983 51.45523,-2.59665 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 "
dale,"53.79648,-1.54785 "
meall,"51.48,-3.18 51.48,-3.18 "
cellar,"52.6386,-1.13169 "
mustard,"51.51279,-0.09184 52.6386,-1.13169 52.9536,-1.15047 54.97328,-1.61396 54.89228,-2.93206 53.41058,-2.97794 51.48,-3.18 51.48,-3.18 54.58333,-5.93333 50.83333,0.13333 "
lend,"53.79648,-1.54785 "
favourite,"53.7446,-0.33525 53.48095,-2.23743 54.66411,-2.75257 56.46913,-2.97489 55.95206,-3.19648 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 54.58333,-5.93333 54.58333,-5.93333 50.83333,0.13333 "
backbone,"51.51279,-0.09184 "
papa,"53.48095,-2.23743 55.95206,-3.19648 "
regina,"54.58333,-5.93333 "
prepared,"53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.45862,-4.62849 52.20765,0.13200 50.83333,0.13333 52.63220,1.28925 52.63220,1.28925 "
regulations,"54.97328,-1.61396 "
meaning,"53.79391,-1.75206 "
est,"54.66411,-2.75257 "
cater,"53.79391,-1.75206 53.48095,-2.23743 57.47908,-4.22398 50.15201,-5.06654 52.05834,1.15472 "
ellis,"53.79391,-1.75206 "
enhanc,"55.95206,-3.19648 "
rollo,"55.95206,-3.19648 "
hackney,"51.51279,-0.09184 "
tummy,"53.48095,-2.23743 "
ago,"51.51279,-0.09184 53.79391,-1.75206 51.45523,-2.59665 50.15201,-5.06654 "
wonton,"53.41058,-2.97794 53.41058,-2.97794 53.41058,-2.97794 50.71936,-3.53271 "
lane,"53.7446,-0.33525 53.38297,-1.4659 53.38297,-1.4659 54.66411,-2.75257 53.41058,-2.97794 53.41058,-2.97794 51.48,-3.18 52.63220,1.28925 "
land,"53.7446,-0.33525 54.89228,-2.93206 50.15201,-5.06654 "
wafer,"53.79391,-1.75206 55.07216,-3.60218 55.86515,-4.25763 55.86515,-4.25763 55.86515,-4.25763 "
colli,"52.9536,-1.15047 52.9536,-1.15047 "
mailing,"51.51279,-0.09184 52.6386,-1.13169 54.97328,-1.61396 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 54.58333,-5.93333 "
age,"51.51279,-0.09184 55.95206,-3.19648 55.86515,-4.25763 "
required,"51.51279,-0.09184 54.97328,-1.61396 53.48095,-2.23743 54.89228,-2.93206 55.95206,-3.19648 55.95206,-3.19648 "
appreciative,"50.15201,-5.06654 "
tandoor,"52.40656,-1.51217 "
beetroot,"53.79648,-1.54785 51.45523,-2.59665 56.46913,-2.97489 55.95206,-3.19648 50.15201,-5.06654 "
cooked,"51.51279,-0.09184 51.51279,-0.09184 53.7446,-0.33525 52.6386,-1.13169 52.6386,-1.13169 52.6386,-1.13169 52.9536,-1.15047 52.9536,-1.15047 54.57309,-1.23258 54.90465,-1.38222 53.38297,-1.4659 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 53.79648,-1.54785 54.97328,-1.61396 54.97328,-1.61396 53.79391,-1.75206 53.79391,-1.75206 52.48142,-1.89983 52.48142,-1.89983 57.14369,-2.09814 53.00415,-2.18538 53.00415,-2.18538 53.48095,-2.23743 53.48095,-2.23743 53.48095,-2.23743 51.45523,-2.59665 56.46913,-2.97489 51.48,-3.18 51.48,-3.18 51.48,-3.18 51.48,-3.18 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 55.95206,-3.19648 50.71936,-3.53271 50.71936,-3.53271 57.47908,-4.22398 55.86515,-4.25763 55.45862,-4.62849 50.15201,-5.06654 50.15201,-5.06654 54.58333,-5.93333 54.58333,-5.93333 52.20765,0.13200 52.20765,0.13200 50.83333,0.13333 50.83333,0.13333 "
chippylicious,"53.00415,-2.18538 "
stilton,"55.95206,-3.19648 55.07216,-3.60218 "
presenting,"51.51279,-0.09184 "
walker,"51.51279,-0.09184 "
