word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
vegetarian options,2,-1.889087133637994,51.394375755592634,418235.42883040383,416819.14,1,1,418235.43,416819.14,0.0
mince pizza,2,-3.3636778342736364,56.30224860871652,221096.34269001684,219808.06,1,1,221096.34,219808.06,0.0
wi fi,2,-5.50402463787656,52.366055414854,417106.0602525219,406801.53,1,1,417106.06,406801.53,0.0
veg and,2,-2.3641184878356234,55.13093073157758,273334.9667096219,269021.98,1,1,273334.97,269021.98,0.0
kebab shish,2,-2.296163278400481,54.19230292436834,167959.5934783874,166761.62,1,1,167959.59,166761.62,1.0
you soon,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
chip in,2,-2.5478569881089626,52.28814800960123,197485.1730044393,196991.05,1,1,197485.17,196991.05,1.0
and great,2,-1.4513040044787038,53.37369911615596,85519.79109658483,85156.68,1,1,85519.79,85156.68,1.0
you like,2,-2.691819357038374,54.47749359069064,292870.6648960631,287785.85,1,1,292870.66,287785.85,0.0
pounder garlic,2,-2.60254638737991,54.912543869403486,110552.75773569175,73700.98,3,1,110552.76,73700.98,1.0
juice prust,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
a must,2,-4.136789476555659,53.05545679601161,564756.7164640188,547485.08,1,1,564756.72,547485.08,0.0
the special,2,-1.5938154401560345,54.841492657558305,25588.054467825972,19175.42,2,1,25588.05,19175.42,1.0
jumbo saveloy,2,-1.8123184134851398,51.11645203188968,203888.19975619955,203802.67,1,1,203888.2,203802.67,0.0
by us,2,-3.10943242589607,51.55540625780252,334612.4695015944,331982.3,1,1,334612.47,331982.3,0.0
creamy vanilla,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
pollo pizza,2,-4.426920371885473,56.46912607094029,207298.52932684936,204655.08,1,1,207298.53,204655.08,0.0
meal,2,-2.5155848872808346,56.01834489151815,231914.1709456655,228775.39,1,1,231914.17,228775.39,0.0
salad dressed,2,0.0693902729319505,52.7929041442359,138835.2428627944,138823.76,1,1,138835.24,138823.76,1.0
parmesan portion,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
style of,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
any pukka,2,-1.489089032075678,52.894770124360704,90531.97976770358,90026.1,1,1,90531.98,90026.1,1.0
note for,2,-2.5519621192321735,52.81434286671825,251697.4644344235,190071.6,2,1,251697.46,190071.6,0.67
hotshot parmesan,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
dip tomato,2,-3.706421102100581,54.39379685120225,556131.0555196963,424412.44,2,1,556131.06,424412.44,0.0
prust orange,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
vinegar salt,2,-4.735699759796072,52.64799219832418,386524.3056645157,378722.58,1,1,386524.31,378722.58,0.0
or fanta,2,-4.059739204612506,53.79190647384855,256951.21597034836,255972.85,1,1,256951.22,255972.85,0.0
richard,2,-1.851665676393946,53.4319493363639,43860.20203466585,43858.76,1,1,43860.2,43858.76,1.0
fries salad,2,-1.8926471696748357,53.638746372737494,48460.16324331421,48429.32,1,1,48460.16,48429.32,1.0
social,2,-1.925858186985288,54.227251507051776,147348.16580272885,146122.71,1,1,147348.17,146122.71,1.0
with tikka,2,-3.8018373875667772,55.964359531396354,136544.66106238466,136121.3,1,1,136544.66,136121.3,1.0
karahi lamb,2,-3.0884942625141214,54.62634424121434,235400.541543718,234156.71,1,1,235400.54,234156.71,0.0
soft cheese,2,-4.5652292774079095,55.26900032544157,203097.1952483875,202478.92,1,1,203097.2,202478.92,0.0
a flame,2,0.0693902729319505,52.7929041442359,138835.2428627944,138823.76,1,1,138835.24,138823.76,1.0
with olive,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
are in,2,-0.8020293920124526,51.959597456345215,113162.97407239942,112867.68,1,1,113162.97,112867.68,1.0
a light,2,-0.8532889904079385,53.242692729855214,339018.72406714247,332675.32,1,1,339018.72,332675.32,0.0
a masala,2,-3.8018373875667772,55.964359531396354,136544.66106238466,136121.3,1,1,136544.66,136121.3,1.0
long sausage,2,-2.465679392546248,53.666045619610884,129072.77948921909,128104.99,1,1,129072.78,128104.99,1.0
fruit vecher,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
deluxe wrap,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
the surrounding,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
the chips,2,-4.123545942877136,50.81679314595993,157570.1407794102,157034.54,1,1,157570.14,157034.54,1.0
the customers,2,-2.7022209280859526,51.95180687570706,422219.530890338,417571.3,1,1,422219.53,417571.3,0.0
kids chips,2,-3.912521160818859,55.705550876842494,93386.43167927017,93324.52,1,1,93386.43,93324.52,1.0
pcs fried,2,-0.7976538361148491,52.47327710552959,190384.9535133105,143441.98,2,1,190384.95,143441.98,1.0
ribena blackcurrant,2,-1.9259222012897153,55.468629929359814,336359.72855872416,329355.93,1,1,336359.73,329355.93,0.0
with no,2,-2.474708327721116,54.872397156944366,226216.28261955825,223521.61,1,1,226216.28,223521.61,0.0
waters of,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
peppers black,2,-1.4226646527859093,52.12108593767753,293383.23061592074,290568.12,1,1,293383.23,290568.12,0.0
including the,2,-4.085568408798635,54.0308697779504,230870.05597048494,230466.6,1,1,230870.06,230466.6,0.0
with rocket,2,-4.558329428454184,53.02869241135315,330297.6113831142,325341.23,1,1,330297.61,325341.23,0.0
last updated,2,-4.002713112033897,52.5252337166565,460487.4333285651,449637.04,1,1,460487.43,449637.04,0.0
in perfect,2,-0.9221326690962997,52.65308402480803,231123.2371891448,228590.92,1,1,231123.24,228590.92,0.0
prawn pizza,2,-2.5393856375438673,55.277770468977614,376374.6543473119,367976.33,1,1,376374.65,367976.33,0.0
the link,2,-2.8862122698174866,54.13376607932847,368722.3229875891,362203.52,1,1,368722.32,362203.52,0.0
you with,2,-2.2629078182557785,53.603625158454186,87373.18573260948,87345.08,1,1,87373.19,87345.08,1.0
of pies,2,-3.2675159073945625,51.77038854688851,356680.63718950487,352747.04,1,1,356680.64,352747.04,0.0
sauces gravy,2,-2.9208167974127917,55.31972630808332,183345.48173191003,182857.6,1,1,183345.48,182857.6,1.0
prawn toast,2,-2.2006891019401746,53.109551493303215,307600.6186786403,205280.34,3,1,307600.62,205280.34,0.75
in spicy,2,-0.4998485345521195,52.42310426862054,80546.05631261926,80497.69,1,1,80546.06,80497.69,1.0
tuna mussels,2,-2.289445535096297,55.42802348531431,144427.6313175714,143903.28,1,1,144427.63,143903.28,1.0
place to,2,-2.858028973206862,52.582913951271166,497869.0891766941,377033.11,2,1,497869.09,377033.11,0.0
with pizza,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
a golden,2,-1.580988324834754,54.384870630943,113228.79136120998,112422.26,1,1,113228.79,112422.26,1.0
masala chicken,2,-3.0884942625141214,54.62634424121434,235400.541543718,234156.71,1,1,235400.54,234156.71,0.0
i ordered,2,-2.1654138731396677,52.217293458955055,175773.56840714128,174981.31,1,1,175773.57,174981.31,1.0
coconut sponge,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
and add,2,-1.5126074458257213,53.20142901044632,357063.7495221287,351383.15,1,1,357063.75,351383.15,0.0
have ever,2,-1.706000363820172,52.44398622858196,22609.708283434964,22608.67,1,1,22609.71,22608.67,1.0
kebab meals,2,-1.8748823473134113,52.9436437041594,107605.6849317795,107019.98,1,1,107605.68,107019.98,1.0
meat curry,2,-3.1172749492672156,52.73814565727885,365432.19277148583,245426.72,3,1,365432.19,245426.72,0.75
delivery postcode,2,-0.6248392969928861,52.8686964245372,393326.63108019164,384685.21,1,1,393326.63,384685.21,0.0
v mushroom,2,-1.1410843101111838,52.79609948586697,29035.482481799543,28983.0,1,1,29035.48,28983.0,1.0
food from,2,-0.6664499426334141,52.10794305067187,250526.29054584083,247417.18,1,1,250526.29,247417.18,0.0
new cheese,2,-2.3421674713543004,54.342863690183684,124236.68926158673,123612.46,1,1,124236.69,123612.46,1.0
mock chop,2,-2.7557414746560314,56.63785429354765,126293.90767750738,84078.49,6,2,126293.91,84078.49,1.0
traditional suppers,2,-4.443087847865209,55.661936115734356,45148.39308098622,45063.42,1,1,45148.39,45063.42,1.0
the price,2,-5.095797127058374,55.2250757941022,156566.41642450303,155868.99,1,1,156566.42,155868.99,1.0
lunchtime specials,2,-2.389884477851332,53.31757190827218,460931.6099196232,458893.57,1,1,460931.61,458893.57,0.0
vegetarian sweet,2,-3.2671240165591904,54.982189975785246,41142.15246708809,41131.82,1,1,41142.15,41131.82,1.0
dinner with,2,-2.365013217521839,53.6023296859947,77072.1675214965,77040.27,1,1,77072.17,77040.27,1.0
indian,2,-2.3232699942130495,52.432062448249084,199572.16065709392,198004.93,1,1,199572.16,198004.93,1.0
no further,2,-4.085568408798635,54.0308697779504,230870.05597048494,230466.6,1,1,230870.06,230466.6,0.0
chillies jalapenos,2,-2.5493226224298917,54.215865840382925,344944.3540967919,338027.33,1,1,344944.35,338027.33,0.0
celery,2,-3.0573828436668773,53.18633714456194,323386.26291349827,317116.93,1,1,323386.26,317116.93,0.0
jerry chocolate,2,-2.8506250059765055,56.108601932371,225353.69879262295,222882.17,1,1,225353.7,222882.17,0.0
grilled served,2,-1.4226646527859093,52.12108593767753,293383.23061592074,290568.12,1,1,293383.23,290568.12,0.0
inch mega,2,-3.2671240165591904,54.982189975785246,41142.15246708809,41131.82,1,1,41142.15,41131.82,1.0
heinz sachet,2,-1.5330579826257953,54.07839943633402,407810.52935441333,400500.26,1,1,407810.53,400500.26,0.0
and created,2,-0.6117945232409202,52.075640454670804,117676.5410311915,117111.15,1,1,117676.54,117111.15,1.0
for hours,2,-1.5351004165558515,52.461044429421904,237553.21064381482,236113.88,1,1,237553.21,236113.88,0.0
bread cake,2,-1.5205421313703595,53.65864014176862,51915.48467719816,38999.79,6,3,51915.48,38999.79,1.0
all major,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
chips tub,2,-1.851665676393946,53.4319493363639,43860.20203466585,43858.76,1,1,43860.2,43858.76,1.0
or beef,2,-3.589000886744197,53.653527648254666,703771.490580458,678126.95,1,1,703771.49,678126.95,0.0
know how,2,-2.7022209280859526,51.95180687570706,422219.530890338,417571.3,1,1,422219.53,417571.3,0.0
veg fried,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
large chocolate,2,-1.3313351646768337,52.68010006447051,54190.52343691776,54047.51,1,1,54190.52,54047.51,1.0
baby corn,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
made tartar,2,-0.9746610154677047,54.35882336986209,137879.41216318638,137113.98,1,1,137879.41,137113.98,1.0
pudding,2,-1.86665958953936,53.40038683255423,82249.61693511873,81949.42,1,1,82249.62,81949.42,1.0
drink cans,2,-1.8926471696748357,53.638746372737494,48460.16324331421,48429.32,1,1,48460.16,48429.32,1.0
for serving,2,-1.6089903406110568,53.58842558715618,41737.86045308149,41649.33,1,1,41737.86,41649.33,1.0
seeing you,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
sfc fillet,2,-1.8260646944641956,53.13769197932035,122852.13279324795,121929.11,1,1,122852.13,121929.11,1.0
pork dishes,2,-1.7004983357612558,51.4642117430742,243759.8598730544,243223.89,1,1,243759.86,243223.89,0.0
it in,2,-2.199170566959193,54.13725420150465,166011.0607308036,164825.95,1,1,166011.06,164825.95,1.0
nuggets are,2,-4.339500712609103,54.45550567298043,178909.4354472902,178898.41,1,1,178909.44,178898.41,1.0
starts at,2,-2.709127390071621,52.48086439069103,192013.14234454246,190071.66,1,1,192013.14,190071.66,1.0
of baked,2,-3.672983092922608,53.16635890778858,537069.8133978269,520540.89,1,1,537069.81,520540.89,0.0
straw yellow,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
explosive,2,-1.4232786757701514,54.7731684537761,44103.154636451574,44017.23,1,1,44103.15,44017.23,1.0
chicken mini,2,-4.241224112670437,56.67213257258411,165103.01263825755,163356.63,1,1,165103.01,163356.63,1.0
curry sauces,2,-2.6070451214365815,54.97460223084888,297930.5565320062,292523.24,1,1,297930.56,292523.24,0.0
bull can,2,-3.064400800734211,55.422104542518575,105564.76761723861,104864.4,1,1,105564.77,104864.4,1.0
mushroom deep,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
double espresso,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
and crisp,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
kebab is,2,-2.2795636771811605,55.62195578825616,185543.38941507172,183847.45,1,1,185543.39,183847.45,1.0
naan with,2,-1.5157614252381362,52.56002394026281,45064.37259797589,45060.93,1,1,45064.37,45060.93,1.0
pizza battered,2,-3.0487808274641535,56.296797808494176,70706.68788428348,53140.21,2,1,70706.69,53140.21,1.0
korma prawn,2,-3.0884942625141214,54.62634424121434,235400.541543718,234156.71,1,1,235400.54,234156.71,0.0
garnish chips,2,-2.3725842810916884,54.8736275247198,230271.55361318743,227626.36,1,1,230271.55,227626.36,0.0
traditional methods,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
chicken shashlik,2,-1.820595932871538,53.74194702988997,453547.3536946631,336092.44,2,1,453547.35,336092.44,0.0
zinfandel california,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
small breakfast,2,-2.3554510817737877,54.1782382954097,356974.34146947565,349846.91,1,1,356974.34,349846.91,0.0
pea fritters,2,-1.2603413028450114,53.374506518142894,124021.53769622942,123865.67,1,1,124021.54,123865.67,1.0
charcoal grilled,2,-1.5351004165558515,52.461044429421904,237553.21064381482,236113.88,1,1,237553.21,236113.88,0.0
above are,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
view menu,2,-2.0687086276869455,52.981131816505815,94724.74563201303,94193.69,1,1,94724.75,94193.69,1.0
dressed fish,2,-3.6137364731597628,55.23050985396886,242344.21053008304,181838.24,2,1,242344.21,181838.24,0.67
inch american,2,-1.7635530403227617,53.482489547158856,365353.3719640828,242456.2,3,1,365353.37,242456.2,0.75
worked in,2,-3.653522374525867,51.819104089647695,342925.2797130685,338362.97,1,1,342925.28,338362.97,0.0
you require,2,-4.026812135711571,53.31462703149337,621394.0350732674,600583.57,1,1,621394.04,600583.57,0.0
for good,2,-3.7406779345981716,54.18892012640384,255178.98541384426,255029.14,1,1,255178.99,255029.14,0.0
and it,2,-3.013664839541674,53.04393662056645,435288.74598883453,431543.67,1,1,435288.75,431543.67,0.0
fresh lamb,2,0.0693902729319505,52.7929041442359,138835.2428627944,138823.76,1,1,138835.24,138823.76,1.0
fish parmo,2,-1.4923544837289635,54.18354601201178,79783.20949260671,79465.04,1,1,79783.21,79465.04,1.0
e mail,2,-2.709127390071621,52.48086439069103,192013.14234454246,190071.66,1,1,192013.14,190071.66,1.0
chilli in,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
cantonese,2,-2.438965080016496,52.94581382370188,105011.53018770216,104611.16,1,1,105011.53,104611.16,1.0
double fish,2,-4.443087847865209,55.661936115734356,45148.39308098622,45063.42,1,1,45148.39,45063.42,1.0
pizza hot,2,-2.7049217635607614,54.40750982381679,332008.43917634414,327558.45,1,1,332008.44,327558.45,0.0
slush puppies,2,-3.723419873744147,53.49221107277826,321051.0041070192,319116.9,1,1,321051.0,319116.9,0.0
la pizza,2,-3.7270560689174848,55.90863121396637,59623.7746619783,59623.71,1,1,59623.77,59623.71,1.0
prawn,2,-4.026812135711571,53.31462703149337,621394.0350732674,600583.57,1,1,621394.04,600583.57,0.0
veggie pakora,2,-4.115358323095752,55.26526547858473,68457.2673048661,68395.46,1,1,68457.27,68395.46,1.0
traditional curry,2,-2.574860230961783,54.349438153845846,313319.96849607344,234156.17,2,1,313319.97,234156.17,0.67
where you,2,-2.4665322189000407,52.63757601104289,228966.87557289688,226427.33,1,1,228966.88,226427.33,0.0
and apple,2,-1.635920066938094,51.496407621797886,171718.77293433348,171718.75,1,1,171718.77,171718.75,1.0
fruity and,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
mayonnaise large,2,-2.7049217635607614,54.40750982381679,332008.43917634414,327558.45,1,1,332008.44,327558.45,0.0
go anywhere,2,-2.5598263985014897,52.74902196434801,396446.8538437557,388329.95,1,1,396446.85,388329.95,0.0
pakora any,2,-4.077447541758152,55.79588361460962,181872.30991208705,136121.24,2,1,181872.31,136121.24,1.0
select option,2,-3.7736667864448563,54.778789977012366,243072.21164602236,243070.27,1,1,243072.21,243070.27,0.0
then fried,2,-0.9221326690962997,52.65308402480803,231123.2371891448,228590.92,1,1,231123.24,228590.92,0.0
peri fish,2,-1.441948252832438,53.216176280499916,113385.90023959754,112685.85,1,1,113385.9,112685.85,1.0
with this,2,-1.6453938564306134,53.730697554004514,462445.7599673322,451998.0,1,1,462445.76,451998.0,0.0
salad x,2,-1.86665958953936,53.40038683255423,82249.61693511873,81949.42,1,1,82249.62,81949.42,1.0
salad v,2,-2.3725842810916884,54.8736275247198,230271.55361318743,227626.36,1,1,230271.55,227626.36,0.0
beans baked,2,-3.0857163529644285,56.2106219506647,53305.31087890275,53140.21,1,1,53305.31,53140.21,1.0
mighty meat,2,-2.607685491015397,53.445775355580835,41691.40605800236,41691.23,1,1,41691.41,41691.23,1.0
of chocolate,2,-1.349196484545053,53.37500557929137,81982.02708741781,81602.79,1,1,81982.03,81602.79,1.0
some delicious,2,-0.10099259079639458,52.28895450924751,270348.72927384416,266017.24,1,1,270348.73,266017.24,0.0
garlic olives,2,-2.6893188322939467,55.213489331740405,485718.4145944511,473565.09,1,1,485718.41,473565.09,0.0
we now,2,-2.2400573152691,54.344121105387046,130394.08444538711,129800.05,1,1,130394.08,129800.05,1.0
shawarma,2,-2.7049217635607614,54.40750982381679,332008.43917634414,327558.45,1,1,332008.44,327558.45,0.0
of time,2,-1.994752433274132,53.63745308463883,39905.72085999841,39868.28,1,1,39905.72,39868.28,1.0
bap with,2,-4.107371428842382,51.104657525774904,404602.4890457346,301376.04,2,1,404602.49,301376.04,0.67
nice and,2,-3.308864587592384,51.97748045690471,388269.8437776289,382920.23,1,1,388269.84,382920.23,0.0
i am,2,-4.123545942877136,50.81679314595993,157570.1407794102,157034.54,1,1,157570.14,157034.54,1.0
